Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
GibeRelayPlox,DE,5,90,80.241.222.36,ip-36-222-241-80.static.contabo.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Gifrom,RU,108,0,46.160.45.37,ip37.net45.n37.ru,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
giga,US,10,88,209.123.162.66,giga.punked.us,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
gigatux,GB,14,3,109.169.23.202,109.169.23.202,9001,9030,0,1,0,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
GigiX,RO,44,14,95.76.196.136,95.76.196.136,6551,3656,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
gilgamesh,DE,0,1,85.179.134.58,e179134058.adsl.alicedsl.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
GillessBull1,US,4156,45,72.52.91.29,72.52.91.29,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
ginginwhiskeygin,US,4,4,68.224.23.173,ip68-224-23-173.lv.lv.cox.net,7383,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
Giperborey,RU,7,0,83.222.83.184,83.222.83.184,1055,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
GlobalMegaNet,GB,1,4,86.6.140.226,cpc2-lewi16-2-0-cust225.2-4.cable.virginm.net,443,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
globenet,FR,452,5,80.67.172.19,tor.globenet.org,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.4.18-rc-dev on Linux,0,0
Glock23TorRelay,NL,36,0,146.185.151.38,glock.tor-relay.com,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
glorymamma,GB,8,0,94.173.118.38,cpc6-dals17-2-0-cust37.hari.cable.virginm.net,20517,24877,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
gnirut,NL,1116,52,141.138.141.208,141-138-141-208.colo.transip.net,9666,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
gnode,DE,1302,57,144.76.157.61,axolo.tl,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Gnome5,CH,1090,2,178.209.50.230,torsrv2.snydernet.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
godlessUser,IT,4,2,95.252.209.66,host66-209-dynamic.252-95-r.retail.telecomitalia.it,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
Godzilla,US,24,0,108.50.206.136,pool-108-50-206-136.nwrknj.fios.verizon.net,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
GoElephantGoGoGo,SE,0,0,87.227.76.45,45.76.227.87.static.orby.siw.siwnet.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
gog,US,3,1,50.142.180.200,c-50-142-180-200.hsd1.tn.comcast.net,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 8,0,0
gogotheghost,DE,1319,19,81.7.13.90,81-7-13-90.blue.kundencontroller.de,4443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
GoldDragon,US,8751,23,38.229.70.54,torproxy07.teamcymru.net,443,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
GoldenRoad,US,8,0,108.185.6.50,cpe-108-185-6-50.socal.res.rr.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
goodvikings,US,56,90,198.23.164.6,node.cloudshards.com,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
GoodZon,UA,12,0,5.248.148.238,5-248-148-238-broadband.kyivstar.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.5.1-alpha on Linux,0,0
Goombah,US,6,5,66.128.118.38,spoe.seaplace.org,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
GooseMangler,GB,10,5,2.223.69.75,02df454b.bb.sky.com,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
gorrggoo,CH,12,108,213.221.142.46,213.221.142.46,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
gothnet,US,79,193,64.27.17.140,unassigned.calpop.com,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
gpfTOR6,NL,651,371,62.212.67.209,gpftor6.privacyfoundation.de,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
gr33nlink,DE,21,0,87.174.234.6,p57AEEA06.dip0.t-ipconnect.de,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
GraceHopper,GB,57,15,77.98.240.65,cpc13-newc15-2-0-cust64.16-2.cable.virginm.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Windows 8 [server],0,0
GraefenhausenTor1,DE,2,0,217.224.49.158,pD9E0319E.dip0.t-ipconnect.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
grasshopperunit001,US,60,48,74.101.201.249,pool-74-101-201-249.nycmny.fios.verizon.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
gratefulDos,US,13,104,50.56.241.91,50-56-241-91.static.cloud-ips.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.24-rc on Linux,0,0
gratinee,US,629,33,173.213.108.117,173.213.108.117,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.16-rc on Linux,0,0
green,US,4,32,192.210.202.77,192.210.202.77,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
greendale,NL,7950,175,95.211.225.167,greendale.badexample.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.12-alpha on Linux,0,0
GreenDragon,US,10557,23,38.229.70.53,torproxy06.teamcymru.net,443,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Greenwald,US,119,0,64.31.40.133,133-40-31-64.static.reverse.lstn.net,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
greydoomer,RU,16,25,81.176.228.54,81.176.228.54,443,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on Windows Server 2003 [server],0,0
grhtorguido,DE,0,0,80.134.190.53,p5086BE35.dip0.t-ipconnect.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
Grokzen,SE,63,35,81.234.132.254,h254n5-u-b-td1.ias.bredband.telia.com,456,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
grosmario,FR,33,33,91.224.149.130,tosok.tetaneutral.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
grottyoldlinuxbox,CH,30,10,85.2.127.91,91-127.2-85.cust.bluewin.ch,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
gsoc1,SE,17,72,91.123.200.235,ip-91-123-200-235.kna.citycloud.se,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
gsoc2,SE,22,72,141.255.188.123,141.255.188.123,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
GSR8,CH,362,8,212.25.11.79,tobiassturzenegger.ch,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
gssrelay2,US,1513,14,172.246.127.158,172-246-127-158.static.mia0.cloud.tortois.es,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
gt500,PL,0,1,89.79.148.20,89-79-148-20.dynamic.chello.pl,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
guardingdark,US,475,20,72.14.186.226,li52-226.members.linode.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
GuentersNightmare,DE,0,0,62.216.202.218,ppp-62-216-202-218.dynamic.mnet-online.de,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
guessanon,DE,52,74,87.230.78.108,tornode.ngud.de,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
gulfstream,GB,559,12,78.129.189.49,78.129.189.49,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
gunther,DE,326,101,212.112.241.30,ipx22091.ipxserver.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
gurgle,CA,5202,7,198.96.155.3,exit.tor.uwaterloo.ca,5001,8080,0,1,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
gustavgully,DE,5,0,212.255.112.86,212.255.112.86,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on FreeBSD,0,0
guybrushthreepwood,FR,55,12,5.39.12.1,partidopirata.com.ar,9002,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
gyreland,US,3,0,63.224.43.102,63.224.43.102,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
h2163160,DE,296,153,85.214.217.5,h2163160.stratoserver.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
h3tzn3t,DE,48,24,78.47.75.156,static.156.75.47.78.clients.your-server.de,9901,9931,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
h3x,NO,882,21,178.74.18.243,178.74.18.243,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
h3x2,NL,150,5,185.14.184.13,delta.h3x.no,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
h4x0rs,DE,4677,19,78.46.112.219,h4.x0.rs,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
haaksamsterdam,NL,145,2,80.101.235.183,a80-101-235-183.adsl.xs4all.nl,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Habari,DE,49,13,46.165.252.53,habari.torasiapacific.net,9581,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.18-rc-dev on Linux,0,0
HaburGate,US,24,4,70.190.208.67,ip70-190-208-67.ph.ph.cox.net,447,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Windows XP,0,0
hackadomia,FR,413,94,91.121.245.171,slave2.hackadomia.org,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
hacksenkessel,DE,11,99,85.25.55.190,vs2055190.vserver.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
hacktheplanet2,RS,0,4,24.135.68.67,cable-24-135-68-67.dynamic.sbb.rs,9001,9030,0,0,0,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
HackThisSite,US,2201,42,198.148.81.167,198.148.81.167,47580,47581,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on FreeBSD,0,0
Hades,SE,1,1,83.248.6.192,c83-248-6-192.bredband.comhem.se,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
hagan,DE,0,0,92.230.78.27,g230078027.adsl.alicedsl.de,443,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
Hagebutenpeter,DE,18,0,109.75.178.164,s1.erbjudandepresenten-mail.se,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
hahaha,RU,2,1,46.73.152.23,ip-46-73-152-23.bb.netbynet.ru,9002,9032,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
haileris,US,34,7,198.211.124.214,dornhecker.me,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
HairyBeagle,US,8,2,68.201.89.238,cpe-68-201-89-238.stx.res.rr.com,9028,9001,0,0,1,0,1,0,1,1,1,Tor 0.2.4.17-rc on Windows 7,0,0
HakaseNyang,KR,0,2,59.16.63.40,59.16.63.40,447,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
HaL,DE,0,0,93.207.149.97,p5DCF9561.dip0.t-ipconnect.de,9001,9040,0,0,0,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
HAL9000,DE,19,17,85.214.80.249,casolution.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Hal9001,DE,4042,6,78.46.36.134,static.134.36.46.78.clients.your-server.de,32476,32475,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
HAL9k,DK,25,13,95.166.117.167,0132700603.2.fullrate.dk,443,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
HaLFire,DE,0,0,93.207.149.97,p5DCF9561.dip0.t-ipconnect.de,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
halleck,GB,54,6,85.119.83.76,torgw.arrakis.se,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hallertau,US,325,19,198.211.121.248,198.211.121.248,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
hallowtech,US,7,0,98.234.242.252,c-98-234-242-252.hsd1.ca.comcast.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
haltingproblem2,US,1947,3,199.16.191.58,199.16.191.58,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
hamburgerphone,SE,12298,67,82.96.35.5,hamburgerphone.mooo.se,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on FreeBSD,0,0
hamburgo,DE,7,0,92.231.176.39,g231176039.adsl.alicedsl.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
HamburgsTor,DE,166,0,78.48.25.127,f048025127.adsl.alicedsl.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
hamish,US,6,3,54.206.41.217,ec2-54-206-41-217.ap-southeast-2.compute.amazonaws.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
hammett,HK,10,32,158.255.208.149,149-208-255-158.static.edis.at,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hamsternator,DE,9,1,144.76.103.154,tha.joyrex.net,8081,9050,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
HanaMakihatayama,DE,327,98,178.18.254.11,178.18.254.11,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
hands,GB,247,20,109.169.33.163,tor-exit-readme.hands.com,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
handygate,DE,3898,33,81.169.134.96,h1442721.stratoserver.net,8443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
hanfisTorRelay,DE,160,15,88.198.56.140,load-me-in-a-browser-if-this-tor-node-is-causing-you-grief.spahan.ch,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
hanhphuc,VN,16,53,115.84.182.227,115.84.182.227,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Hansh,NL,37,0,84.106.71.56,546A4738.cm-12-3b.dynamic.ziggo.nl,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
hansmuff,DE,1,0,188.40.235.215,shubaku.raxys.net,9913,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hantwister,US,354,15,96.255.16.89,pool-96-255-16-89.washdc.fios.verizon.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Darwin,0,0
hantwister0t1,US,18,1,192.3.171.73,host.colocrossing.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
hantwister0t2,LU,37,47,46.226.111.240,xvm-111-240.dc2.ghst.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
hantwister0t3,CH,272,47,178.209.40.104,178.209.40.104,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
hantwister0t4,US,55,34,23.88.121.182,ns2.gst5.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
hantwister0t5,US,74,42,172.245.17.157,host.colocrossing.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
hantwister0t6,IT,843,12,151.236.18.81,81-18-236-151.static.edis.at,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
hantwister0t7,JP,108,37,106.186.121.129,li672-129.members.linode.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Haohmaru,US,456,101,54.234.170.195,ec2-54-234-170-195.compute-1.amazonaws.com,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.15-rc on Linux,0,0
happy0ending,US,0,2,198.136.57.186,198-136-57-186.static.dimenoc.com,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
HappyHillCabin,US,8,4,71.65.91.65,cpe-71-65-91-65.woh.res.rr.com,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
HappyPenguin,DE,3,201,46.163.79.130,lvps46-163-79-130.dedicated.hosteurope.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
HardePlasser,NL,1,6,82.173.59.64,ip64-59-173-82.adsl2.static.versatel.nl,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
hardlined,FR,256,11,188.165.237.192,detained.net,143,21,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on OpenBSD,0,0
hardy,US,722,20,38.229.70.42,torproxy03.teamcymru.net,80,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
Harm0nia,AT,1446,14,151.236.8.27,27-8-236-151.static.edis.at,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Harmony,US,0,0,98.203.151.36,c-98-203-151-36.hsd1.wa.comcast.net,443,9030,0,0,0,0,1,0,1,1,1,Tor 0.2.4.17-rc on Windows 7,0,0
harriet,JP,109,93,106.187.41.116,www.tor-anonymizer.us,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
HarryTuttle,DE,1266,24,195.37.190.67,tor-exit.de,9001,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Hartkopf,DE,7,2,92.76.70.216,dslb-092-076-070-216.pools.arcor-ip.net,9035,9040,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
hasifantasy,DE,1,0,91.186.53.42,pool-42.53.186.91.dynamic.wobline-ip.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
hatched,US,504,7,206.130.99.75,hosted-by.hosthatch.com,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
HattoriHanzo,US,880,340,65.183.151.13,saito.countshockula.com,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
HavuTor,FI,382,14,85.217.65.244,85.217.65.244,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hazinternetz,US,11,14,67.169.12.87,c-67-169-12-87.hsd1.ca.comcast.net,40960,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.39 (git-bec76476efb71549) on Windows 8  [workstation],0,0
HCandersen,FR,930,16,46.105.187.220,hc-andersen.privacyfoundation.dk,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
HCTOR003,US,7,279,192.30.34.248,192.30.34.248,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
headachehungrycom,US,8,41,184.106.215.98,headache.hungry.com,15501,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Headband,GB,9,48,217.169.3.58,plastic.bag,443,None,0,0,0,0,1,1,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
headstrong,DE,672,10,81.7.11.70,torexit.headstrong.de,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
heartofgold,US,2,4,76.99.87.174,c-76-99-87-174.hsd1.de.comcast.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.4.18-rc on Linux,0,0
heatsynclabs,US,99,53,72.44.240.228,ip-72-44-240-228.iodatacenters.com,14004,14005,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
hecTor,FI,16,220,81.209.27.221,dq221.netikka.fi,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux i686,0,0
heebeegeebee,CH,213,57,178.193.92.98,98-92.193-178.cust.bluewin.ch,6520,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
hello71,US,205,6,199.101.103.89,happinessforme.com,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.5.1-alpha on Linux,0,0
hellosat2,DE,1879,3,62.141.54.17,ns.km14204.keymachine.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
HenkEnIngrid1,NL,142,2,84.105.217.224,5469D9E0.cm-12-2d.dynamic.ziggo.nl,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
HenkEnIngrid2,NL,108,21,159.253.7.116,159.253.7.116,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
henry,US,2,1,76.73.3.170,.,9090,9091,0,0,1,0,0,0,1,1,1,Tor 0.2.4.18-rc on OpenBSD,0,0
HenryBowman,US,93,5,96.254.123.123,static-96-254-123-123.tampfl.fios.verizon.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
herbalist,US,4,21,66.255.202.75,75.202.255.66.dsl.dyn.i2k.net,443,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on Windows 98,0,0
Hermes,US,514,7,173.164.139.195,173-164-139-195-SFBA.hfc.comcastbusiness.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux armv5tel,0,0
herngaard,US,28022,59,96.44.189.102,herngaard.torservers.net,443,None,0,1,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
HeroloungeDOTeu,NL,513,1,217.23.7.117,herolounge.eu,8080,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.3.25 on Windows 7 [server],0,0
herzausgold,DE,31,14,176.9.140.108,marvin.rserver.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
heteigenwijsje,NL,1083,31,188.142.102.77,188-142-102-77.FTTH.ispfabriek.nl,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on FreeBSD,0,0
HexFromHEMEuropa,NL,647,22,146.185.131.239,europa.tor.lerlacher.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc-dev on Linux,0,0
HexFromHEMThemis,US,137,22,162.243.149.135,themis.tor.lerlacher.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
heynowheynow,US,3,170,173.164.206.181,duty.misinformation.org,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on NetBSD,0,0
heythere,KN,153,57,198.167.222.48,host-198-167-222-48.resolv.to,9001,None,0,1,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hiby,DE,0,0,84.153.203.57,p5499CB39.dip0.t-ipconnect.de,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 8,0,0
highwaytohoell,DE,76,66,85.214.40.145,h1930762.stratoserver.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hilqla,FI,0,0,84.253.240.84,84-253-240-84.bb.dnainternet.fi,443,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
himbeerschnitte,DE,15,8,176.198.103.91,ip-176-198-103-91.unitymediagroup.de,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
himnusz,HU,97,61,94.199.51.101,94.199.51.101,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hippo,NL,66,22,85.17.92.143,tor.bitmask.net,9001,80,0,1,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
hitboy,SE,23,0,195.67.191.254,h254n15-ens-a12.ias.bredband.telia.com,8081,8333,0,1,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
hitgirl,SE,13430,67,82.96.35.6,hitgirl.mooo.se,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.4.17-rc on FreeBSD,0,0
hitor,AT,10,9,88.151.74.18,ip74-18.comteam.at,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
hitsuzen,US,17,65,70.190.46.223,ip70-190-46-223.ph.ph.cox.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on Linux,0,0
HKRealDemocracy,HK,7,1,119.237.178.191,n119237178191.netvigator.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.4.18-rc on Darwin,0,0
hmbastiaan,NL,761,9,149.210.151.179,hmbastiaan.nl,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
Hogwarts,AT,23,5,90.146.49.47,cpe90-146-49-47.liwest.at,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
HoleInTheWall,DE,4582,85,83.133.106.73,tor.pm-ib.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
Holly,US,1395,7,172.246.127.132,torsrv5.snydernet.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
home,RO,4,0,79.113.131.15,79-113-131-15.rdsnet.ro,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
